DATE,Universal,CHOKE,VSH,PHI,SW,NET_THICK,N_OPEN_RESERVOIR,Platform,EVENT,LAST_EVENT,EVENT_PLATFORM,LAST_EVENT_PLATFORM,NORM_PROD_DAYS,WHP,WHT,OIL,WATER,GAS,CHOKE_FLAG,LIQUID,WATERCUT,GLR,GOR
2019-04-15,B-G-19,191.0,29.736293660430974,11.379704651658392,54.97435549865517,79.5,31.0,G,0.0,407.0,0.0,154.0,1175.0,16.7911,60.67122916666667,511.882032213268,104.867473105098,0.971426330013236,1,616.749505318366,0.1700325208221536,0.0015750743561793144,0.0018977543044693267
2019-04-24,B-G-19,191.0,29.736293660430974,11.379704651658392,54.97435549865517,79.5,31.0,G,0.0,416.0,0.0,163.0,1184.0,16.908166666666666,59.853550000000006,274.054891404337,130.812930494965,0.697667797708248,1,404.86782189930204,0.3231003389730996,0.0017231989305432395,0.0025457228445483868
2019-05-18,B-G-19,193.0,29.736293660430974,11.379704651658392,54.97435549865517,79.5,31.0,G,0.0,440.0,0.0,187.0,1208.0,15.629091304347824,57.86060434782608,250.744722883008,177.859974455784,1.0365139074469,1,428.604697338792,0.41497439379483514,0.0024183447215642257,0.004133741661755788
2019-06-20,B-G-19,191.0,29.736293660430974,11.379704651658392,54.97435549865517,79.5,31.0,G,0.0,473.0,0.0,9.0,1241.0,19.832725,55.71805,289.040306999269,144.251839950518,0.751556926258825,1,433.29214694978697,0.3329205040202008,0.0017345269965068646,0.0026001803487591983
2019-06-30,B-G-19,191.0,29.736293660430974,11.379704651658392,54.97435549865517,79.5,31.0,G,0.0,483.0,0.0,19.0,1251.0,,,233.968982951314,202.623265209192,0.633289667038399,1,436.59224816050596,0.46410183887346734,0.0014505288852622515,0.0027067248788707116
2019-07-13,B-G-19,191.0,29.736293660430974,11.379704651658392,54.97435549865517,79.5,31.0,G,0.0,496.0,0.0,32.0,1264.0,19.599395833333336,53.17864583333333,173.820870591793,61.5196405855151,0.759961157607499,1,235.34051117730812,0.261406930229558,0.0032291982107361702,0.004372093840170772
2019-07-18,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,501.0,0.0,2.0,1269.0,22.941420833333336,46.64790833333333,23.0811029207207,14.896,0.002350365610384,1,37.9771029207207,0.39223634385951517,6.188901810889889e-05,0.00010183073219928308
2019-07-20,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,503.0,0.0,4.0,1271.0,20.124441666666662,52.894625,184.511719036918,48.943345284844,0.383841657630203,1,233.455064321762,0.20964781992215556,0.0016441779009821308,0.0020803104520065855
2019-07-30,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,513.0,0.0,5.0,1281.0,18.82164583333333,52.683416666666666,33.0003142101291,313.2,0.0029009075583158,1,346.2003142101291,0.9046785549995218,8.379274770256478e-06,8.790545265249012e-05
2019-08-13,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,527.0,0.0,19.0,1295.0,19.842870833333333,43.79305416666667,1.89129026882059,18.0470844020348,0.123844448029158,1,19.93837467085539,0.9051432075060183,0.006211361260563817,0.0654814599698583
2019-08-25,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,539.0,0.0,31.0,1307.0,19.30595,48.61846666666667,19.9796528053467,84.4799999990163,0.0020790432843074,1,104.459652804363,0.8087333025817581,1.9902835482338153e-05,0.00010405802866359285
2019-09-02,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,547.0,0.0,39.0,1315.0,19.85008333333333,53.6490125,217.350871479736,57.8426295181455,0.505895985140374,1,275.19350099788153,0.21018893726923726,0.0018383282428761588,0.0023275544362725943
2019-09-29,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,574.0,0.0,18.0,1342.0,17.632970833333335,41.52974583333333,20.8706825033923,2.46868564597232,0.133497994653045,1,23.339368149364617,0.10577345668372459,0.0057198632713062235,0.0063964364668642896
2019-10-18,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,593.0,0.0,37.0,1361.0,18.76907083333333,48.166604166666666,0.0,0.0561076201669122,0.22431672,1,0.0561076201669122,1.0,3.9979724560173753,inf
2019-12-06,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,642.0,0.0,86.0,1410.0,17.518058333333332,47.36152083333334,0.381134164983326,39.6866087700746,0.191211012218963,1,40.06774293505792,0.9904877555593519,0.0047721932460453075,0.5016895093288952
2019-12-13,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,649.0,0.0,93.0,1417.0,17.797754166666667,52.453066666666665,0.570631652458679,59.5637485726839,0.388075790770707,1,60.13438022514258,0.9905107253068505,0.006453476186463629,0.680081080498437
2019-12-23,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,659.0,0.0,103.0,1427.0,17.994329166666667,51.42862916666667,3.57850271997496,72.4317413111953,0.272580664629363,1,76.01024403117026,0.952920783697162,0.003586104321906705,0.07617170810234017
2020-01-10,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,677.0,0.0,121.0,1445.0,18.2458875,50.62678333333333,6.33417300466308,60.172146079628,0.148278257050303,1,66.50631908429108,0.9047583283532042,0.002229536367249148,0.023409252785035042
2020-01-20,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,687.0,0.0,131.0,1455.0,17.571895833333333,53.7447125,7.12786487939873,142.643426718399,0.265405854123645,1,149.77129159779776,0.9524083367155555,0.0017720742826761301,0.0372349726901716
2020-02-07,B-G-19,191.0,29.1096039614798,12.093568370451129,51.62742029867877,92.30000000000018,31.0,G,0.0,705.0,0.0,2.0,1473.0,16.186495833333336,60.66034166666666,106.711978876019,169.644981693756,0.511478444763005,1,276.35696056977497,0.6138618015771808,0.001850789079849741,0.004793074312278054
2020-02-12,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,1.0,0.0,1.0,0.0,1478.0,15.153954166666669,57.729083333333335,241.492425229579,28.8047023271982,0.832291067862149,1,270.2971275567772,0.10656680885795812,0.0030791709678354698,0.0034464479251095225
2020-02-13,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,1.0,1.0,0.0,1479.0,14.722695833333333,63.235504166666665,554.991304399931,253.650101610353,1.2809924043579,1,808.641406010284,0.3136743922894386,0.0015841291267511583,0.0023081305854745554
2020-02-24,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,12.0,0.0,5.0,1490.0,15.4791625,63.609254166666666,429.468008140381,195.559171619341,1.08093177362028,1,625.027179759722,0.31288106813933986,0.0017294156296304114,0.0025169087176033695
2020-02-29,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,17.0,0.0,10.0,1495.0,15.549808333333331,63.87026666666666,334.920963892441,238.530087649392,1.36352039483462,1,573.4510515418331,0.4159554455573115,0.0023777450423511023,0.004071170639746847
2020-03-05,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,22.0,0.0,15.0,1500.0,15.0707625,53.28287083333333,84.1131872413381,71.9179989144586,0.180351058470798,1,156.0311861557967,0.46092067032451245,0.001155865458144489,0.0021441472423739407
2020-03-08,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,25.0,0.0,18.0,1503.0,16.698191666666666,58.79958333333334,408.775233308172,235.537642116422,1.25715053344444,1,644.312875424594,0.3655640777955984,0.0019511491720788502,0.0030754077816076623
2020-03-31,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,48.0,0.0,2.0,1526.0,,,439.887563246116,201.646819592379,1.12495900598905,1,641.5343828384949,0.3143195828416623,0.0017535443712488536,0.0025573785212009694
2020-04-07,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,55.0,0.0,9.0,1533.0,16.89220416666667,65.35529166666667,372.517273493593,266.864874303241,1.53567683247569,1,639.382147796834,0.4173793016004542,0.002401813747486201,0.004122431204528029
2020-04-14,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,62.0,0.0,16.0,1540.0,17.1831125,66.59400416666666,261.324806360158,372.035734664275,1.97364103334397,1,633.360541024433,0.5873996098060095,0.0031161414478895256,0.007552444258291717
2020-04-21,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,69.0,0.0,23.0,1547.0,16.504012499999998,67.67744166666667,333.514028790204,318.877560483153,2.0538957305518,1,652.391589273357,0.48878245171481033,0.00314825599275346,0.006158348834686643
2020-04-29,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,77.0,0.0,31.0,1555.0,17.07753333333333,66.30917083333334,266.008093373477,306.905337646824,1.79318921552557,1,572.913431020301,0.5356923420354391,0.003129947944023726,0.006741107733921168
2020-05-10,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,88.0,0.0,42.0,1566.0,19.68145833333333,65.63471249999999,244.021810363033,319.809398074011,1.76158034260248,1,563.8312084370441,0.5672076913949684,0.003124304430550466,0.007218946290013029
2020-05-19,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,97.0,0.0,51.0,1575.0,16.446458333333336,67.37325416666667,51.2519601170303,630.858240900286,1.95796057088894,1,682.1102010173163,0.924862639437745,0.00287044610675634,0.03820264759470804
2020-05-28,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,106.0,0.0,60.0,1584.0,15.766458333333333,67.21121666666666,86.4114709649142,618.413787665011,1.64417698580849,1,704.8252586299252,0.8774001500274193,0.0023327441315093107,0.01902730004996765
2020-06-04,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,113.0,0.0,67.0,1591.0,15.608033333333331,67.82865416666667,124.399843686356,534.493744887853,1.76351342315163,1,658.893588574209,0.8111988857631064,0.0026764768298439914,0.014176170732158643
2020-06-16,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,125.0,0.0,79.0,1603.0,15.451191666666666,67.51975,232.943451869938,306.810331789016,1.83403511165615,1,539.753783658954,0.5684264586515164,0.003397910616250527,0.007873306147623192
2020-06-22,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,131.0,0.0,85.0,1609.0,14.600924999999998,50.37809166666667,17.6205210305969,166.68170607494,0.465754618256801,1,184.3022271055369,0.9043933363837927,0.002527124200132949,0.026432511129951722
2020-06-24,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,133.0,0.0,87.0,1611.0,14.448099999999998,61.75284583333333,138.010703198282,119.354785128933,0.592797670447444,1,257.36548832721496,0.4637559833864947,0.002303330078560339,0.0042953021520060145
2020-07-08,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,147.0,0.0,101.0,1625.0,14.085966666666666,60.131304166666666,38.030244243839,160.312316240905,0.330808227901308,1,198.342560484744,0.8082597897753558,0.0016678630501331703,0.008698556490467446
2020-07-11,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,150.0,0.0,104.0,1628.0,14.475283333333332,59.697516666666665,154.206307757528,654.149345367536,1.09551981843611,1,808.355653125064,0.8092345774271833,0.0013552448284376846,0.0071042477727869015
2020-07-15,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,154.0,0.0,108.0,1632.0,14.8817875,60.08657916666667,43.3540049502267,183.044453631265,0.759788484312708,1,226.3984585814917,0.808505741506091,0.003355979051594221,0.017525220223252636
2020-07-22,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,161.0,0.0,115.0,1639.0,14.871283333333333,61.75787916666667,139.966414461378,346.097353630289,0.22199733384023,1,486.063768091667,0.712041045538326,0.0004567247106522933,0.0015860757360580055
2020-07-26,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,165.0,0.0,119.0,1643.0,15.767008333333337,60.324666666666666,133.544139706124,425.674263298118,0.719551251075409,1,559.218403004242,0.7611950197119837,0.0012867088193268038,0.005388115514906508
2020-08-01,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,171.0,0.0,125.0,1649.0,16.756425,60.3148625,124.879238396319,528.970299927834,0.804587617990165,1,653.8495383241531,0.8090092122472238,0.001230539399098393,0.006442925407958617
2020-09-05,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,206.0,0.0,160.0,1684.0,16.175583333333332,55.03841666666667,19.1568763212139,385.089820853919,0.116257582166307,1,404.2466971751329,0.9526109268051371,0.00028759067910439945,0.00606871288496893
2020-09-11,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,212.0,0.0,166.0,1690.0,20.1477625,53.84750833333334,28.1535889595847,138.423659087546,0.572459556774433,1,166.57724804713072,0.830987789211051,0.003436601117413487,0.020333448698004915
2020-09-26,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,227.0,0.0,181.0,1705.0,15.3877875,57.10085416666666,29.6051097436768,177.266956157996,0.533685742103373,1,206.87206590167278,0.856891699637455,0.0025797863997599185,0.018026811814719254
2020-10-06,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,237.0,0.0,2.0,1715.0,,,28.8192465387975,158.497696776124,0.533645962007183,1,187.3169433149215,0.8461471448936366,0.0028488931783923316,0.018516999092560233
2020-10-19,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,250.0,0.0,8.0,1728.0,17.22400434782609,45.321334782608695,248.669300886955,65.6910970692162,0.735588036654059,1,314.3603979561712,0.20896747012763037,0.002339951347041545,0.0029580974974810306
2020-11-04,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,266.0,0.0,24.0,1744.0,17.815320833333335,44.67034583333333,13.5941650710312,57.6,0.001333137588966,1,71.19416507103121,0.8090550671186585,1.8725377109709956e-05,9.806689723128934e-05
2020-11-30,B-G-19,191.0,29.332723861492045,13.133860572446745,46.91493844484537,105.80000000000018,35.0,G,0.0,292.0,0.0,11.0,1770.0,,,0.0,192.195307738896,0.267536687996885,1,192.195307738896,1.0,0.0013920042645387727,inf
2018-06-05,B-G-20,34.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,132.0,0.0,37.0,866.0,84.11945,66.058275,238.108564182396,207.261968926597,6.14195504767349,1,445.370533108993,0.46536973939377113,0.013790663259193226,0.0257947674782862
2018-06-06,B-G-20,34.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,133.0,0.0,38.0,867.0,85.09409583333333,64.4995125,7.58177163526093,73.5215692194961,3.39788062987657,1,81.10334085475704,0.9065171476864479,0.04189569250866773,0.4481644651592873
2018-07-13,B-G-20,42.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,170.0,0.0,12.0,904.0,82.71917499999999,66.44987916666666,14.4645041212628,63.1282148049832,4.45512651144781,1,77.59271892624601,0.81358425994826,0.05741681143668299,0.30800409568820136
2018-07-21,B-G-20,34.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,178.0,0.0,20.0,912.0,80.57919583333333,63.28735833333334,9.11201786274036,87.3629873334034,3.73122980855183,1,96.47500519614375,0.9055504807259178,0.03867561137691416,0.409484470372811
2018-07-25,B-G-20,38.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,182.0,0.0,24.0,916.0,80.19961666666667,62.602325,9.28782811791212,88.6614147323365,1.95891193044098,1,97.94924285024862,0.9051771320773558,0.019999255465771144,0.21091173367680047
2018-08-25,B-G-20,40.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,213.0,0.0,55.0,947.0,80.11337083333333,66.9550125,2.76598060696542,144.314796915649,2.97840480039271,1,147.08077752261443,0.9811941393460465,0.02025012955846501,1.0767988730262077
2018-09-30,B-G-20,40.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,249.0,0.0,91.0,983.0,,,10.4966305528943,214.989784082121,5.8292363781981,1,225.48641463501528,0.9534489447185335,0.025851829644076885,0.5553435789536071
2018-11-24,B-G-20,44.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,304.0,0.0,12.0,1038.0,78.61277333333334,70.15454666666666,28.6813834975471,278.086677981356,6.33156609217067,1,306.76806147890306,0.9065046623195501,0.020639586994965257,0.22075525375936486
2019-02-27,B-G-20,44.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,399.0,0.0,107.0,1133.0,45.35520416666666,64.97195833333333,0.0,1.58561860505098,3.16935366004612,1,1.58561860505098,1.0,1.9988121039638158,inf
2019-03-12,B-G-20,44.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,412.0,0.0,120.0,1146.0,72.71667083333334,73.98845416666667,45.0953195884738,202.236225614361,9.84469856957546,1,247.33154520283477,0.817672591858465,0.039803651254844565,0.21830865507585245
2019-03-19,B-G-20,40.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,419.0,0.0,127.0,1153.0,75.3832,68.39868333333332,15.9152584741118,155.776204594834,4.01268768822683,1,171.6914630689458,0.907303146064282,0.023371503838926822,0.2521283392760462
2019-04-20,B-G-20,46.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,451.0,0.0,159.0,1185.0,74.225575,70.99424583333334,10.193804471206,213.070518844434,7.72915264556079,1,223.26432331563998,0.9543419910542783,0.034618843399505876,0.7582206101159772
2019-04-22,B-G-20,45.0,29.372554207436508,20.21441722113505,41.53759648,14.0,8.0,G,0.0,453.0,0.0,161.0,1187.0,72.82571666666666,71.44991666666667,9.64215941331823,200.819151312558,7.57404176890198,1,210.46131072587625,0.9541855964877219,0.035987810504359605,0.785513020915246
2019-07-25,B-G-20,47.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,1.0,0.0,1.0,0.0,1281.0,36.75926666666667,55.89840833333333,0.0,1.28446367936172,3.04693739991132,1,1.28446367936172,1.0,2.372147573238828,inf
2019-08-14,B-G-20,45.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,0.0,20.0,0.0,20.0,1301.0,29.676141666666663,70.7792625,54.4678775294443,243.291575041444,9.37908844087418,1,297.7594525708883,0.8170742286796856,0.031498877230912686,0.17219485807582685
2019-09-14,B-G-20,30.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,0.0,51.0,0.0,3.0,1332.0,63.2655875,65.17942083333334,6.36027558772933,130.74375820509,3.49279253247233,1,137.1040337928193,0.9536098580633998,0.025475490660984926,0.5491574200355185
2019-09-14,B-G-20,30.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,0.0,51.0,0.0,3.0,1332.0,63.2655875,65.17942083333334,29.0825089924996,279.905953117223,3.1042589779902,1,308.9884621097226,0.9058783334693827,0.010046520691403259,0.10673972382474946
2019-09-26,B-G-20,30.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,0.0,63.0,0.0,15.0,1344.0,70.87415416666667,67.00047916666666,6.36027558772933,130.74375820509,3.49279253247233,1,137.1040337928193,0.9536098580633998,0.025475490660984926,0.5491574200355185
2019-10-12,B-G-20,30.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,0.0,79.0,0.0,31.0,1360.0,71.63708333333334,67.64390416666667,3.68937243717423,193.491145071769,3.57462111799275,1,197.18051750894324,0.9812893662934682,0.018128672970090062,0.9688967917618612
2019-10-26,B-G-20,40.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,0.0,93.0,0.0,45.0,1374.0,70.286025,71.76809583333333,23.2219018014068,230.010306357647,6.93301734535854,1,253.2322081590538,0.9082979926991702,0.027378102476616834,0.29855510563473886
2019-11-23,B-G-20,30.0,29.372554207436508,20.21441722113505,41.53759648,14.0,4.0,G,0.0,121.0,0.0,73.0,1402.0,69.0683875,68.49619583333333,5.43073156774938,113.01402640315,3.66777292631853,1,118.44475797089937,0.9541496672306625,0.030966105964939903,0.6753736362334218
2020-02-05,B-G-20,30.0,39.115,17.425,5.77,2.0,1.0,G,1.0,0.0,1.0,0.0,1476.0,43.08408333333333,61.078858333333336,17.7109527151691,925.910511118064,2.95305535718499,1,943.6214638332332,0.9812308712826193,0.003129491507313663,0.1667361098342131
2020-02-05,B-G-20,30.0,39.115,17.425,5.77,2.0,1.0,G,1.0,0.0,1.0,0.0,1476.0,43.08408333333333,61.078858333333336,1.3083502531513,145.305201684427,8.10759470080962,1,146.6135519375783,0.9910761983741562,0.05529908111264832,6.196807530156104
2020-09-28,B-G-20,52.0,39.115,17.425,5.77,2.0,1.0,G,0.0,236.0,0.0,183.0,1712.0,54.967983333333336,65.01264583333334,7.23231209601698,387.385778301801,9.45501929808651,1,394.618090397818,0.9816726291267437,0.023959923602475553,1.307330100327616
2020-10-24,B-G-20,30.0,39.115,17.425,5.77,2.0,1.0,G,0.0,262.0,0.0,13.0,1738.0,52.95685,66.39649583333333,2.91597737831611,154.011286669631,3.66941680964722,1,156.92726404794712,0.9814182870261143,0.023382914574525918,1.2583831537699373
2020-11-07,B-G-20,30.0,39.115,17.425,5.77,2.0,1.0,G,0.0,276.0,0.0,27.0,1752.0,58.00521666666666,71.36689583333333,1.66208978799404,84.9495008755202,5.70090770702257,1,86.61159066351424,0.9808098457116294,0.06582153339234444,3.429963740949844
2020-11-11,B-G-20,30.0,39.115,17.425,5.77,2.0,1.0,G,0.0,280.0,0.0,31.0,1756.0,49.249204166666665,74.40066666666667,0.0,95.8309668153532,8.465176,1,95.8309668153532,1.0,0.08833445264421337,inf
2020-11-12,B-G-20,36.0,39.115,17.425,5.77,2.0,1.0,G,0.0,281.0,0.0,32.0,1757.0,50.31670416666666,71.481525,0.0,85.5690451965767,4.545071,1,85.5690451965767,1.0,0.05311583166037047,inf
2020-12-14,B-G-20,36.0,39.115,17.425,5.77,2.0,1.0,G,0.0,313.0,0.0,25.0,1789.0,55.02828333333333,70.4511,4.67086822867763,248.515302769552,4.67838522501419,1,253.1861709982296,0.9815516455331588,0.018478044067607877,1.001609335988202
2021-01-06,B-G-20,36.0,39.115,17.425,5.77,2.0,1.0,G,0.0,336.0,0.0,20.0,1812.0,53.91334166666667,70.44506666666666,0.829147125206856,91.3595515483029,3.74096465832015,1,92.18869867350976,0.9910059786379747,0.04057942797922484,4.511822503620033
2021-02-04,B-G-20,36.0,39.115,17.425,5.77,2.0,1.0,G,0.0,365.0,0.0,49.0,1841.0,52.28100909090909,70.39863181818181,36.8111019887344,228.098130598729,4.53267464318683,1,264.9092325874634,0.861042585684209,0.0171102932084117,0.12313335918533494
2021-02-12,B-G-20,36.0,39.115,17.425,5.77,2.0,1.0,G,0.0,373.0,0.0,57.0,1849.0,51.82704782608696,70.51539130434783,153.880762922452,118.092020344649,4.26527708072455,1,271.972783267101,0.43420528674250586,0.01568273497622619,0.02771806559650364
2021-02-23,B-G-20,36.0,39.115,17.425,5.77,2.0,1.0,G,0.0,384.0,0.0,68.0,1860.0,52.43852916666666,69.70205833333334,36.5178396441124,228.508846086812,5.06914131155965,1,265.02668573092444,0.8622107070335243,0.019126909041553022,0.13881273812912764
2021-03-01,B-G-20,36.0,39.115,17.425,5.77,2.0,1.0,G,0.0,390.0,0.0,74.0,1866.0,51.93410833333333,69.72076666666666,10.6479206106854,104.978955743618,4.4616276587791,1,115.6268763543034,0.9079113702072338,0.038586423844122524,0.41901398610182794
2021-04-30,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,450.0,0.0,18.0,1926.0,,,0.0,1.47691134605434,1.95871916,1,1.47691134605434,1.0,1.3262266318373404,inf
2021-05-23,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,473.0,0.0,41.0,1949.0,17.017341666666667,53.9811,0.0,2.18532654734279,3.07394940004473,1,2.18532654734279,1.0,1.4066316101739786,inf
2021-06-19,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,500.0,0.0,68.0,1976.0,16.18679583333333,52.98578333333333,0.0,0.954473184349851,1.52897076002225,1,0.954473184349851,1.0,1.6019001739307364,inf
2021-06-24,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,505.0,0.0,73.0,1981.0,15.028725,52.937666666666665,0.0,0.818209888180257,1.29615664,1,0.818209888180257,1.0,1.5841371006682923,inf
2021-06-29,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,510.0,0.0,78.0,1986.0,15.756483333333334,52.44408333333333,0.0,0.623892866737675,1.2866716,1,0.623892866737675,1.0,2.062327794718961,inf
2021-07-09,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,520.0,0.0,88.0,1996.0,17.0198125,51.141137500000006,0.0,0.566323515577717,1.4237668,1,0.566323515577717,1.0,2.514052058296731,inf
2021-07-15,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,526.0,0.0,94.0,2002.0,15.11125,50.81684166666667,0.0,0.582436710154305,1.29290424,1,0.582436710154305,1.0,2.2198192824375216,inf
2021-07-25,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,536.0,0.0,104.0,2012.0,15.515942857142855,50.79104285714286,0.0,0.590939254842934,1.21308944,1,0.590939254842934,1.0,2.052815801384573,inf
2021-08-03,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,545.0,0.0,2.0,2021.0,14.372125,50.81127083333333,0.0,0.659937740473824,1.21866672,1,0.659937740473824,1.0,1.8466389255523077,inf
2021-09-08,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,581.0,0.0,4.0,2057.0,14.75214090909091,49.07487727272728,0.0,0.358616681505207,0.83896264,1,0.358616681505207,1.0,2.3394412007792185,inf
2021-09-21,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,594.0,0.0,17.0,2070.0,15.931191666666663,49.078425,0.0,0.306844677714876,0.81756748,1,0.306844677714876,1.0,2.6644342867165327,inf
2021-11-01,B-G-20,76.0,39.115,17.425,5.77,2.0,1.0,G,0.0,635.0,0.0,58.0,2111.0,14.9986125,47.92052916666666,0.0,0.283046353835203,0.645018431992492,1,0.283046353835203,1.0,2.278843812162437,inf
2021-11-30,B-G-20,82.0,39.115,17.425,5.77,2.0,1.0,G,0.0,664.0,0.0,87.0,2140.0,,,0.0,0.169554692367182,0.44113888,1,0.169554692367182,1.0,2.601749758978562,inf
