DATE_STAMP,END_TIME,WHP_BARG,WHT_DEG_C,CORR_OIL_RATE_STBD,CORR_GAS_RES_RATE_MMSCFD,CORR_WTR_RATE_STBD,Universal
29/04/2019 09:30,29/04/2019 14:30,37,48,50.15544552,0.950245907,211.9097495,B-J-4
23/05/2019 10:30,23/05/2019 14:30,36.2,48,24.53282315,1.16741267,103.526181,B-J-4
01/06/2019 09:30,01/06/2019 15:30,34,46,60.48403574,1.192555343,148.5202264,B-J-4
22/06/2019 09:30,22/06/2019 15:30,36,48,0,0.9717518,200.8761035,B-J-4
05/07/2019 09:00,05/07/2019 15:00,35,49,0,0.98990116,308.5978397,B-J-4
18/07/2019 10:00,18/07/2019 15:00,36,47,18.90569233,0.975973708,178.9026496,B-J-4
10/08/2019 09:30,10/08/2019 15:30,35.7,47,58.20157683,1.065460223,143.6181687,B-J-4
07/09/2019 09:00,07/09/2019 15:00,36,47,40.70994613,0.974154353,128.7184827,B-J-4
25/09/2019 09:00,25/09/2019 15:00,35.5,50,40.76875467,1.019282019,171.3030841,B-J-4
09/10/2019 09:00,09/10/2019 15:00,35.2,48,37.44543757,1.04342703,157.7105134,B-J-4
24/10/2019 09:00,24/10/2019 15:00,35,49,37.46672261,1.034997006,158.1115221,B-J-4
03/11/2019 09:30,03/11/2019 15:30,35,47,49.00763649,1.05276262,154.8135241,B-J-4
30/11/2019 11:00,30/11/2019 15:00,34.5,47,47.15630317,1.071634928,149.4423961,B-J-4
12/12/2019 09:00,12/12/2019 14:00,33.7,49,33.33483335,1.094681447,160.0265734,B-J-4
29/12/2019 10:00,29/12/2019 15:00,33,50,37.08518776,1.06982807,178.1449867,B-J-4
12/01/2020 09:30,12/01/2020 13:30,33,50,34.8808848,1.11055079,147.898075,B-J-4
22/03/2020 10:00,22/03/2020 15:00,34,48,20.28262716,1.234562388,166.0819197,B-J-4
06/04/2020 09:00,06/04/2020 15:00,33,44,14.53199171,1.030414,137.6525598,B-J-4
27/04/2020 09:00,27/04/2020 15:00,33.2,49,7.280835951,1.0716553,85.37428686,B-J-4
09/05/2020 08:00,09/05/2020 14:00,33.2,49,10.98259256,1.066576444,181.4739822,B-J-4
31/05/2020 08:00,31/05/2020 14:00,32.9,46,16.81185475,1.094835685,161.11363,B-J-4
09/02/2021 09:00,09/02/2021 15:00,30,46,23.17531464,0.972860803,138.8494212,B-J-4
16/02/2021 09:00,16/02/2021 12:00,34.6,46,32.02627929,0.840494975,78.95647442,B-J-4
19/02/2021 09:00,19/02/2021 14:00,34.7,46.1,14.64829903,0.67992358,23.47508144,B-J-4
04/04/2021 11:00,04/04/2021 15:00,39,37,48.25569323,0.572243638,21.87754089,B-J-4
08/06/2021 09:00,08/06/2021 15:00,34,46,45.02148583,1.076223847,114.2814395,B-J-4
05/07/2021 10:00,05/07/2021 15:00,33,44,53.55634733,0.839127852,110.0175281,B-J-4
30/09/2021 10:00,30/09/2021 15:00,34,48,194.9650307,0.71613452,599.3928656,B-J-4
06/11/2021 08:30,06/11/2021 14:30,33.3,50,77.46041391,0.90489925,125.3578657,B-J-4
27/11/2021 09:00,27/11/2021 15:00,15,50,38.98038222,0.981501743,96.93163263,B-J-4
14/04/2023 04:00,14/04/2023 10:00,17,35,73.48670633,2.536311419,157.2387314,B-L-10
24/10/2022 10:00,24/10/2022 15:00,12,49.7,0,6.216692016,5.322166968,B-L-10
01/11/2022 10:00,01/11/2022 16:00,16.7,52.8,53.78674685,3.820079237,2.583771208,B-L-10
04/11/2022 10:00,04/11/2022 15:00,16.7,53.9,22.12940442,4.057702637,37.30579891,B-L-10
23/11/2022 10:00,23/11/2022 15:00,14.3,43.4,0,0.971954304,0.526336952,B-L-10
12/12/2022 09:00,12/12/2022 15:00,14.7,32,16.13055958,0.344621948,71.54480271,B-L-10
27/02/2023 15:00,27/02/2023 18:00,21.4,42.7,0,1.79007428,1.00182607,B-L-10
10/03/2023 14:00,10/03/2023 17:00,11.5,38,0,0.001748438,0.001154645,B-L-10
25/03/2023 20:00,25/03/2023 23:00,16,38,0,0.56599744,0.248503482,B-L-10
01/04/2023 11:00,01/04/2023 15:00,13.8,59,12.20242548,2.352372978,203.647444,B-L-10
20/04/2023 10:00,20/04/2023 15:00,18.9,44.4,152.9392881,2.979246307,46.20676316,B-L-10
24/04/2023 10:00,24/04/2023 15:00,17,41.2,54.42176529,2.083948347,177.6832848,B-L-10
11/05/2023 10:00,11/05/2023 16:00,17,46,24.64229048,1.327398801,78.16471474,B-L-10
18/05/2023 10:00,18/05/2023 15:00,16,38,25.55501141,2.197870457,246.9506543,B-L-10
09/06/2023 12:00,09/06/2023 15:00,16,35,23.56230901,1.376917583,140.5040489,B-L-10
13/11/2022 00:00,13/11/2022 22:00,14.7,41,3.904027594,1.48904792,401.6909549,B-L-14
16/11/2022 08:30,16/11/2022 14:30,14.5,40,3.011583858,1.138616489,309.6747174,B-L-14
10/01/2023 10:00,10/01/2023 14:00,13,27.2,0,1.22041824,1.382538825,B-L-14
25/02/2023 10:00,25/02/2023 14:00,16.5,47,37.39836369,1.170677905,59.0915618,B-L-14
08/03/2023 08:30,08/03/2023 11:30,13.5,46.2,128.6566743,1.632679981,72.92394019,B-L-14
30/03/2023 17:00,30/03/2023 21:00,13.4,48,235.3354916,1.623383609,82.31614681,B-L-14
05/04/2023 14:00,05/04/2023 17:00,16,42,0,0.648768008,0.202180097,B-L-14
06/04/2023 14:00,06/04/2023 17:00,10.5,43.2,0,0.567670024,12.42908325,B-L-14
04/05/2023 09:00,04/05/2023 14:30,19,45,3.573765629,0.567993764,11.4211014,B-L-14
15/01/2018 09:00,15/01/2018 15:00,23.5,72.5,237.2216375,2.983114592,596.5371576,B-L-14
30/01/2018 08:00,30/01/2018 14:00,22,70.5,275.2477557,2.837630451,362.9140278,B-L-14
13/02/2018 10:30,13/02/2018 15:30,24,69,326.3298472,1.828158488,421.7944046,B-L-14
25/02/2018 09:00,25/02/2018 15:00,24,65,26.15514987,1.674813294,528.3391942,B-L-14
15/03/2018 09:00,15/03/2018 15:00,23.5,61,28.76625555,1.193912153,582.3474014,B-L-14
09/04/2018 09:00,09/04/2018 15:00,20.5,68.5,207.9741068,1.50752557,406.8084237,B-L-14
11/06/2018 08:00,11/06/2018 14:00,23.5,55.5,296.063401,1.992398065,466.609597,B-L-14
22/06/2018 09:00,22/06/2018 14:00,24,57,294.3988621,2.525268401,579.1746997,B-L-14
15/07/2018 09:00,15/07/2018 14:00,21,64.5,185.30486,1.411184651,359.4492515,B-L-14
24/07/2018 09:00,24/07/2018 15:00,20,44,43.40969131,0.467912585,30.049974,B-L-14
28/07/2018 09:00,28/07/2018 15:00,21,49,197.9527956,0.491357919,310.832208,B-L-14
04/08/2018 08:30,04/08/2018 14:30,21,56,186.6851221,1.071232073,364.7644594,B-L-14
11/08/2018 08:30,11/08/2018 14:30,20.5,58.5,224.8797502,1.605592174,440.5826301,B-L-14
19/08/2018 09:00,19/08/2018 11:00,20.5,37,73.35895586,0.601916579,62.5248371,B-L-14
19/08/2018 12:00,19/08/2018 18:00,21,42,68.74171039,0.772109421,87.88370257,B-L-14
06/09/2018 11:30,06/09/2018 14:30,21.5,47.5,0,0.46636432,80.2194521,B-L-14
16/09/2018 09:30,16/09/2018 14:30,20,60.5,93.25649043,1.073498394,392.5588851,B-L-14
27/09/2018 09:00,27/09/2018 15:00,19.5,67,268.1813423,2.086263016,661.772083,B-L-14
22/10/2018 09:00,22/10/2018 15:00,19,41,0,0.271435,74.12296269,B-L-14
25/11/2018 10:00,25/11/2018 15:00,19.5,49,61.89240251,0.389015332,27.84875727,B-L-14
15/12/2018 10:00,15/12/2018 14:00,19.6,40.5,10.82035733,0.294886509,101.0965564,B-L-14
15/01/2019 09:00,15/01/2019 15:00,16.5,66.5,232.1143259,1.625706579,366.7357762,B-L-14
30/01/2019 09:30,30/01/2019 15:30,17,41,19.65187514,0.945877789,81.68961898,B-L-14
07/02/2019 09:00,07/02/2019 15:00,17,43,45.42711514,0.361538128,2.638243865,B-L-14
07/02/2019 10:00,07/02/2019 15:00,17,40,62.15926973,0.500999333,16.23098422,B-L-14
20/02/2019 10:00,20/02/2019 15:00,17,40,59.73981145,1.271110201,4.563786504,B-L-14
04/03/2019 10:00,04/03/2019 15:00,18,48,1.390811791,0.624693174,27.63574403,B-L-14
21/03/2019 10:00,21/03/2019 15:00,17,64,198.9858332,1.344501886,387.6475663,B-L-14
01/04/2019 09:00,01/04/2019 15:00,16,38.5,66.27855474,0.34338877,7.760510344,B-L-14
05/04/2019 09:00,05/04/2019 15:00,17.5,61,356.3905947,1.171089611,93.00676096,B-L-14
07/08/2019 09:00,07/08/2019 15:00,38.8,50.5,0,3.12821652,1.321462463,B-L-14
22/08/2019 09:00,22/08/2019 15:00,39,51,0,2.74152608,1.308608745,B-L-14
29/08/2019 09:00,29/08/2019 15:00,34.5,51,0,2.72818228,1.43821803,B-L-14
12/09/2019 09:00,12/09/2019 15:00,36,50,0,2.481905,1.214409094,B-L-14
17/09/2019 11:00,17/09/2019 15:00,29,51,0,2.69542746,1.426722688,B-L-14
02/10/2019 09:00,02/10/2019 15:00,27.6,51,0,2.73026924,1.598305311,B-L-14
10/10/2019 09:00,10/10/2019 15:00,27,50,0,3.56731416,1.941715758,B-L-14
19/10/2019 09:00,19/10/2019 15:00,26.6,51,0,2.37400588,1.354859489,B-L-14
25/10/2019 09:00,25/10/2019 15:00,26.2,51,0.191536503,2.972338747,21.53743609,B-L-14
30/10/2019 09:00,30/10/2019 15:00,26,50.5,0,2.50784648,1.413631652,B-L-14
06/11/2019 09:00,06/11/2019 15:00,25.5,50.5,0,2.421256,1.194086766,B-L-14
21/11/2019 09:00,21/11/2019 15:00,24,50.5,0,2.58345956,1.500388435,B-L-14
03/12/2019 10:30,03/12/2019 15:30,28,72,4.620729735,2.073906859,20.50266121,B-L-14
18/12/2019 11:00,18/12/2019 15:00,22,50.5,4.623331232,1.943182094,20.54998042,B-L-14
27/12/2019 09:00,27/12/2019 15:00,22.5,50,0,1.97132544,1.240370353,B-L-14
13/01/2020 09:00,13/01/2020 15:00,23,49.8,0,1.984382,1.204489879,B-L-14
25/01/2020 10:00,25/01/2020 15:00,21.4,49.5,0,1.780567824,1.022002585,B-L-14
08/02/2020 08:00,08/02/2020 12:00,21.5,49,0,1.8983139,0.943647462,B-L-14
03/03/2020 09:00,03/03/2020 15:00,20.3,48,0,1.83989904,0.923970561,B-L-14
12/03/2020 09:30,12/03/2020 15:30,20.5,48,0,1.714284,0.874043793,B-L-14
18/03/2020 09:00,18/03/2020 15:00,20.6,48,0,2.30723848,1.101310863,B-L-14
26/03/2020 09:00,26/03/2020 15:00,21,48,0,1.6883374,0.91438231,B-L-14
03/04/2020 09:00,03/04/2020 15:00,20.4,48,0,1.70937504,0.891209171,B-L-14
10/04/2020 09:00,10/04/2020 15:00,20,47.5,0,1.50304396,0.783635264,B-L-14
16/04/2020 09:00,16/04/2020 15:00,20,47.8,0,1.69441436,0.883409188,B-L-14
25/04/2020 09:00,25/04/2020 15:00,20,48,0,1.62536356,0.867077839,B-L-14
02/05/2020 09:00,02/05/2020 15:00,20,47.8,0,1.66832556,0.921980243,B-L-14
13/05/2020 09:00,13/05/2020 15:00,18,48,0,1.54689396,1.011481663,B-L-14
26/05/2020 10:00,26/05/2020 15:00,19.3,48,0,1.661050512,0.858019073,B-L-14
02/06/2020 09:00,02/06/2020 15:00,19.5,48,0,1.6692242,0.908641484,B-L-14
08/06/2020 10:00,08/06/2020 15:00,19,47.3,0,1.640908704,0.870955306,B-L-14
14/06/2020 09:00,14/06/2020 15:00,19,48,0,1.65274724,0.974856653,B-L-14
30/06/2020 08:00,30/06/2020 14:00,20,47,0,1.59504484,0.933283137,B-L-14
08/07/2020 10:00,08/07/2020 15:00,20.5,47,0,1.599575184,0.827778672,B-L-14
18/07/2020 09:00,18/07/2020 15:00,20.5,46,0,1.45449308,0.746903586,B-L-14
30/07/2020 08:30,30/07/2020 14:30,21,46,0,1.52384728,0.690340435,B-L-14
23/08/2020 09:00,23/08/2020 15:00,19,47,0,1.55880268,0.917958155,B-L-14
17/09/2020 08:30,17/09/2020 14:30,20.2,47,0,1.62499936,0.816051064,B-L-14
25/10/2020 11:00,25/10/2020 15:00,19.8,46.5,0,1.41320448,0.753897969,B-L-14
11/12/2020 09:00,11/12/2020 15:00,20,47,0,1.54116344,0.82081861,B-L-14
25/12/2020 09:00,25/12/2020 15:00,21.3,46,0,1.36980472,0.572111467,B-L-14
11/03/2021 09:00,11/03/2021 15:00,12.8,44,0,1.30839608,0.910484828,B-L-14
20/08/2021 09:00,20/08/2021 15:00,18,41,219.7469816,3.454500553,33.11762901,B-L-14
08/09/2021 09:00,08/09/2021 15:00,18,40,0,0.9040526,0.380334701,B-L-14
14/09/2021 09:00,14/09/2021 15:00,19,42,143.9582979,3.656960804,40.45962236,B-L-14
20/09/2021 09:30,20/09/2021 14:30,17.6,41,283.4671775,3.129682377,54.46955352,B-L-14
11/10/2021 09:00,11/10/2021 15:00,18.4,41.8,243.3706496,3.282374195,23.86905962,B-L-14
18/11/2021 08:00,18/11/2021 11:00,16.5,43,0,0.76791144,0.390776175,B-L-14
21/11/2021 11:00,21/11/2021 15:00,17,42.5,0,0.57819666,0.331802953,B-L-14
10/12/2021 09:00,10/12/2021 15:00,15,42,0,0.65133644,0.390804632,B-L-14
18/01/2022 09:00,18/01/2022 15:00,13.5,40,0,0.83489436,0.437006031,B-L-14
09/02/2022 10:00,09/02/2022 15:00,14,36.8,0,0.757785456,0.356446445,B-L-14
26/02/2022 09:00,26/02/2022 14:00,13.7,42,0,0.794958768,0.412875143,B-L-14
03/03/2022 09:00,03/03/2022 14:00,13.8,42,0,0.708536544,0.344021935,B-L-14
11/12/2022 10:00,11/12/2022 16:00,15,40,10.43301839,1.133955145,205.9525322,B-L-14
12/01/2018 09:00,12/01/2018 15:00,33,85,744.1990761,5.817628518,678.9601814,B-L-15
29/01/2018 08:00,29/01/2018 14:00,29,85,820.068843,6.806907338,749.2344382,B-L-15
10/02/2018 08:30,10/02/2018 14:30,31,84,698.1932772,5.597623848,771.2137704,B-L-15
26/02/2018 09:00,26/02/2018 15:00,32,89,554.7530904,5.528208514,919.1982653,B-L-15
21/03/2018 09:00,21/03/2018 15:00,30,89,695.6659174,5.368755171,766.8456023,B-L-15
23/04/2018 09:00,23/04/2018 13:00,27,88,709.8449183,6.170027628,761.6640474,B-L-15
03/05/2018 09:00,03/05/2018 15:00,23,80,666.0442764,4.501621198,862.5886073,B-L-15
21/05/2018 09:30,21/05/2018 14:30,27,85,688.7197559,5.352613945,737.1944893,B-L-15
26/05/2018 09:30,26/05/2018 14:30,28,85,570.627395,5.211870145,911.7051721,B-L-15
09/06/2018 09:00,09/06/2018 15:00,26,84,594.9373006,5.558444401,970.4042897,B-L-15
23/06/2018 09:00,23/06/2018 14:00,26,86,643.9998237,5.350519891,871.4676837,B-L-15
04/07/2018 11:00,04/07/2018 15:00,26,81,673.7915258,5.607719184,899.1133133,B-L-15
29/07/2018 09:00,29/07/2018 15:00,26,83,648.8891453,4.512084628,859.1967884,B-L-15
03/08/2018 08:30,03/08/2018 14:30,23,83,686.9042778,6.042874533,910.4211081,B-L-15
14/08/2018 09:00,14/08/2018 15:00,22,84,607.0931752,6.223695156,988.1701455,B-L-15
24/08/2018 09:00,24/08/2018 15:00,22,83,626.8478964,6.786690392,1024.491003,B-L-15
20/09/2018 09:30,20/09/2018 14:30,21,85,612.003033,5.501893271,995.6998959,B-L-15
18/10/2018 09:00,18/10/2018 15:00,20,84,568.0079251,5.526022027,922.1830456,B-L-15
26/11/2018 10:00,26/11/2018 15:00,24,84,108.0928115,3.313522947,1041.184106,B-L-15
09/12/2018 09:30,09/12/2018 13:30,18,78,274.1652536,2.919068176,1169.567831,B-L-15
15/12/2018 10:00,15/12/2018 14:00,19.6,40.5,10.82035733,0.294886509,101.0965564,B-L-15
16/12/2018 10:00,16/12/2018 15:00,23,85,61.97748172,2.726197034,1257.840993,B-L-15
03/01/2019 09:00,03/01/2019 15:00,25,85,130.1452592,2.727660197,1251.886854,B-L-15
17/01/2019 08:30,17/01/2019 14:30,18,84,573.947087,3.976169065,920.0723943,B-L-15
31/01/2019 09:00,31/01/2019 15:00,19,85,641.963844,4.217744287,839.9112117,B-L-15
08/02/2019 09:30,08/02/2019 14:30,17,85,585.0872591,4.246086335,939.1235641,B-L-15
23/02/2019 09:00,23/02/2019 15:00,19,85,565.3048576,4.360819754,906.1251002,B-L-15
13/03/2019 09:00,13/03/2019 15:00,19,80,572.9978244,4.17591939,921.2306488,B-L-15
28/03/2019 09:00,28/03/2019 15:00,17,82,639.533427,4.314475211,838.9321055,B-L-15
08/04/2019 09:00,08/04/2019 15:00,17,82,569.6620303,4.526867667,926.7113344,B-L-15
13/04/2019 09:00,13/04/2019 15:00,17,80,600.7873775,4.709892903,977.499749,B-L-15
27/04/2019 09:00,27/04/2019 15:00,18,85,650.152267,4.693919238,860.8466291,B-L-15
05/05/2019 09:00,05/05/2019 15:00,17,84,654.0862496,4.725734975,867.0474971,B-L-15
13/05/2019 09:00,13/05/2019 15:00,19,85,644.2262834,3.298088032,688.8953651,B-L-15
18/05/2019 10:30,18/05/2019 15:30,15,84,735.5356813,1.585190411,844.2956299,B-L-15
22/05/2019 09:00,22/05/2019 15:00,17,85,133.7670886,2.318491534,1276.826719,B-L-15
29/05/2019 09:00,29/05/2019 15:00,17,85,341.9268715,2.095132509,1090.361673,B-L-15
08/06/2019 09:30,08/06/2019 15:30,18,80,973.9411314,2.53754439,445.3367108,B-L-15
18/06/2019 09:00,18/06/2019 15:00,19,84,838.7203678,2.542768252,483.3139439,B-L-15
25/06/2019 09:00,25/06/2019 14:00,19,82,792.0336918,2.806080234,555.641998,B-L-15
03/07/2019 09:00,03/07/2019 15:00,21,84,888.2926829,3.327840654,515.4502936,B-L-15
13/07/2019 09:00,13/07/2019 15:00,22,84,786.6496525,3.178422957,562.807288,B-L-15
22/07/2019 10:00,22/07/2019 15:00,21,88,822.9032095,2.963248238,586.4402534,B-L-15
10/08/2019 09:00,10/08/2019 15:00,21,85,322.2314427,3.048300879,1031.488048,B-L-15
18/08/2019 10:00,18/08/2019 15:00,22,86,63.64528471,3.136951765,1290.930297,B-L-15
26/08/2019 10:00,26/08/2019 15:00,19,85,610.7301094,3.276243596,766.1930115,B-L-15
06/09/2019 09:00,06/09/2019 15:00,21,80,221.9487915,2.041088448,418.6253647,B-L-15
11/09/2019 09:00,11/09/2019 15:00,21,83,531.1140993,3.136869196,852.4471092,B-L-15
21/09/2019 09:00,21/09/2019 15:00,21,87,197.2565371,2.5379792,842.3196544,B-L-15
01/10/2019 09:00,01/10/2019 15:00,20,90,631.8300661,2.307430671,671.5452577,B-L-15
12/10/2019 09:00,12/10/2019 15:00,19,90,509.012231,3.669405475,818.5472814,B-L-15
22/10/2019 09:00,22/10/2019 15:00,19,84,538.5270559,3.449986186,865.7653444,B-L-15
01/11/2019 09:00,01/11/2019 15:00,21,84,381.2865499,3.188065165,952.1979794,B-L-15
08/11/2019 09:00,08/11/2019 15:00,19,83,129.1126632,2.360259925,1237.20642,B-L-15
19/11/2019 09:00,19/11/2019 15:00,18,73,447.0685006,1.64661972,1104.200328,B-L-15
28/11/2019 09:00,28/11/2019 15:00,19,80,258.4332447,2.402422271,1102.017959,B-L-15
11/12/2019 10:00,11/12/2019 15:00,19,80,345.9035271,3.019339815,862.3521559,B-L-15
21/12/2019 09:30,21/12/2019 15:30,19,81,454.9696569,2.89935269,902.2729531,B-L-15
03/01/2020 10:00,03/01/2020 15:00,19,80,313.2291457,3.149572017,1003.481962,B-L-15
14/01/2020 09:00,14/01/2020 15:00,17,79,307.6504586,2.704591049,979.4932656,B-L-15
16/01/2020 09:00,16/01/2020 15:00,18,79,254.951175,2.542888875,814.5581057,B-L-15
08/02/2020 12:30,08/02/2020 15:30,20,64,19.11778398,0.857523981,180.6282826,B-L-15
01/03/2020 10:00,01/03/2020 16:00,21,73,44.31388589,0.990808964,886.6016372,B-L-15
11/03/2020 09:00,11/03/2020 15:00,14,75,746.5683484,2.819486636,791.876264,B-L-15
14/03/2020 09:00,14/03/2020 15:00,15,77,831.7375949,3.207984723,590.9185201,B-L-15
20/03/2020 09:00,20/03/2020 15:00,16,77,967.9980135,2.896517177,463.8884649,B-L-15
29/03/2020 09:00,29/03/2020 15:00,17,78,730.3845992,3.05626562,717.7026863,B-L-15
02/04/2020 09:00,02/04/2020 15:00,18,78,293.2892118,2.886229014,728.3483693,B-L-15
08/04/2020 09:00,08/04/2020 15:00,17,79,605.8205443,2.881736888,815.0818965,B-L-15
14/04/2020 09:00,14/04/2020 15:00,17,79,694.7685666,2.967549637,631.2761986,B-L-15
23/04/2020 09:00,23/04/2020 15:00,17,79,805.9557438,3.074219656,573.8981417,B-L-15
30/04/2020 09:00,30/04/2020 15:00,17,78,685.3947762,3.289406702,732.6300235,B-L-15
09/05/2020 09:00,09/05/2020 15:00,17,79,688.7153302,3.358795757,737.0054099,B-L-15
23/05/2020 09:00,23/05/2020 15:00,17,78,546.8253337,3.445144267,1082.712154,B-L-15
29/05/2020 09:00,29/05/2020 15:00,16,80,488.3218192,3.451034063,966.7236209,B-L-15
03/06/2020 08:00,03/06/2020 14:00,15,81,401.6124316,3.371519488,1098.757183,B-L-15
09/06/2020 08:30,09/06/2020 14:30,15,81,354.440388,3.5177779,1128.933036,B-L-15
17/06/2020 08:00,17/06/2020 14:00,15,81,317.834808,3.78803837,1352.619785,B-L-15
21/06/2020 08:00,21/06/2020 14:00,15,80,137.4968244,2.417425576,1307.713943,B-L-15
05/07/2020 10:00,05/07/2020 15:00,15.4,82,834.7325813,3.973015237,902.2671698,B-L-15
13/07/2020 09:00,13/07/2020 15:00,15,72,606.8827281,3.520201448,967.5556091,B-L-15
17/07/2020 09:30,17/07/2020 15:30,15,82,659.1195861,3.402062126,859.5567067,B-L-15
27/07/2020 08:30,27/07/2020 14:30,17.2,84,573.9542475,3.551631933,916.399719,B-L-15
19/08/2020 08:00,19/08/2020 14:00,14,65,100.5954135,3.040020265,599.0047481,B-L-15
25/08/2020 10:00,25/08/2020 16:00,16.7,75,437.5387392,1.847278177,693.9409956,B-L-15
31/08/2020 09:00,31/08/2020 15:00,18,76,427.5575602,1.801481387,673.137211,B-L-15
05/09/2020 08:30,05/09/2020 14:30,16,78,372.2626881,1.792022336,730.9730875,B-L-15
10/10/2020 09:00,10/10/2020 15:00,14.6,80,485.0778733,1.907957397,955.7908768,B-L-15
16/10/2020 10:00,16/10/2020 16:00,19.5,78,358.6890472,1.158659112,463.3900654,B-L-15
27/10/2020 08:30,27/10/2020 14:30,15.8,76,597.6383131,1.95788236,773.4246438,B-L-15
31/10/2020 11:00,31/10/2020 16:00,19,74,408.1894865,3.026982,1013.232809,B-L-15
05/11/2020 09:00,05/11/2020 15:00,21.4,79,381.6216037,2.249317617,949.8999352,B-L-15
08/11/2020 09:00,08/11/2020 15:00,21,79,448.0764867,2.208867914,887.3428137,B-L-15
15/11/2020 09:00,15/11/2020 15:00,16.6,71,347.9402904,1.293479587,1156.694113,B-L-15
19/11/2020 09:00,19/11/2020 15:00,19.8,73,386.1068083,1.15407244,760.8151479,B-L-15
06/12/2020 11:00,06/12/2020 15:00,20,71,223.5474016,1.03489095,946.9649781,B-L-15
17/12/2020 09:00,17/12/2020 15:00,18,70,217.9359807,0.908408514,816.5082536,B-L-15
26/12/2020 09:30,26/12/2020 15:30,19,72,272.681016,0.975631507,865.3407165,B-L-15
06/01/2021 08:30,06/01/2021 14:30,18.9,73,344.8411331,1.46532601,982.969933,B-L-15
23/01/2021 11:00,23/01/2021 13:30,17.6,65,358.7916715,0.895955717,1419.276055,B-L-15
24/01/2021 10:30,24/01/2021 15:30,18,66,247.7855683,0.846432707,925.8528154,B-L-15
27/01/2021 09:30,27/01/2021 14:30,18.5,68,259.4084069,0.754983071,1095.474396,B-L-15
10/02/2021 09:00,10/02/2021 15:00,18.5,80,430.5188142,1.70349778,847.4286767,B-L-15
27/02/2021 09:00,27/02/2021 15:00,19,75,498.4911264,1.729954723,1027.606113,B-L-15
25/03/2021 09:00,25/03/2021 15:00,17.5,74,457.2140481,0.960461995,723.663943,B-L-15
26/04/2021 09:00,26/04/2021 12:00,15,77,642.0625804,2.479673835,1018.315002,B-L-15
10/05/2021 08:30,10/05/2021 14:30,18.5,76,568.074902,2.364256815,906.3340575,B-L-15
23/05/2021 10:00,23/05/2021 15:00,17,77,858.2730253,2.592209461,607.043412,B-L-15
15/06/2021 10:30,15/06/2021 15:30,21,81,695.7769848,2.484812786,560.9116456,B-L-15
28/06/2021 08:30,28/06/2021 11:30,18,78,699.2228051,2.499114003,609.0830938,B-L-15
12/07/2021 09:00,12/07/2021 15:00,18.4,80,671.5794559,2.526741184,713.5298544,B-L-15
22/07/2021 09:00,22/07/2021 15:00,18,80,586.9938668,2.572756776,763.858264,B-L-15
08/08/2021 09:00,08/08/2021 15:00,18.7,63,567.1323262,2.675516637,739.821238,B-L-15
21/08/2021 09:00,21/08/2021 15:00,18.6,83,543.0075863,2.836786464,866.3647018,B-L-15
26/09/2021 10:00,26/09/2021 15:00,18.7,84,32.58953051,3.420149139,463.8032565,B-L-15
08/10/2021 09:00,08/10/2021 15:00,18.1,84,69.87357195,2.592075838,1409.187618,B-L-15
27/10/2021 16:30,27/10/2021 22:30,15.4,68,52.95648165,0.106640383,496.9050079,B-L-15
28/10/2021 05:30,28/10/2021 11:30,18.5,73,9.658856911,1.411269212,1007.602495,B-L-15
28/10/2021 23:00,29/10/2021 05:00,87,60,0,2.81388828,1.482439939,B-L-15
03/11/2021 23:00,04/11/2021 05:00,88.5,70,0,2.94091308,1.36048136,B-L-15
08/11/2021 12:00,08/11/2021 14:00,72,68,0,11.4172554,105.3322925,B-L-15
12/11/2021 14:00,12/11/2021 19:30,65.33333333,57,254.179118,12.74541237,530.8489499,B-L-15
13/11/2021 05:30,13/11/2021 11:00,67.8,51,170.385281,6.088465107,247.8961945,B-L-15
15/11/2021 11:00,15/11/2021 15:00,45.8,60,345.5698316,9.5073144,553.1717452,B-L-15
16/11/2021 14:00,16/11/2021 16:00,31.3,63,287.0102848,10.22332068,1222.056101,B-L-15
08/12/2021 18:00,09/12/2021 00:00,14.5,60,0,0.76278032,0.762863386,B-L-15
13/01/2022 09:00,13/01/2022 15:00,13.8,53,129.2219941,0.005124907,202.32,B-L-15
28/01/2022 09:00,28/01/2022 15:00,14.5,56,172.1334965,0.753567742,438.0194413,B-L-15
05/02/2022 10:00,05/02/2022 16:00,15,64.5,113.1678459,0.762568874,1069.416924,B-L-15
21/02/2022 09:00,21/02/2022 15:00,13.5,59,196.5465692,0.388814463,1853.616054,B-L-15
02/03/2022 09:00,02/03/2022 15:00,14,56,228.8832262,0.752954527,795.3592033,B-L-15
12/03/2022 09:30,12/03/2022 14:30,17.3,59,327.5034743,0.518827988,556.9361884,B-L-15
23/03/2022 09:00,23/03/2022 15:00,13.8,63,642.9175365,1.022578833,377.3666223,B-L-15
29/03/2022 09:00,29/03/2022 15:00,19.4,60,393.5598763,0.36491457,337.0530567,B-L-15
12/04/2022 09:00,12/04/2022 14:00,13.7,61,444.4244589,0.684337923,666.258928,B-L-15
23/04/2022 10:00,23/04/2022 15:00,13.5,56,239.4394621,0.755093947,640.0897269,B-L-15
01/05/2022 11:30,01/05/2022 15:30,16.6,64,327.9743473,0.847441892,696.5275231,B-L-15
30/05/2022 09:30,30/05/2022 15:30,16.5,60,144.0443597,1.930410641,429.150892,B-L-15
23/06/2022 12:00,23/06/2022 15:00,16.4,71,92.03102114,1.41937161,549.2518965,B-L-15
